,bot
181740,1
154912,0
284976,1
339288,0
100811,1
393152,1
20636,1
79524,1
205857,1
327827,0
23283,0
359648,1
188987,1
405324,1
210593,0
119645,0
382405,1
203861,0
183513,0
210103,0
228849,0
169923,0
11562,0
86400,0
402623,1
113803,0
311950,0
157681,1
291668,1
242437,1
2506,0
328359,1
383603,1
71040,1
245058,0
148352,0
242537,1
29875,1
21020,1
326145,0
28602,0
65869,0
359772,0
263826,1
74167,0
367182,0
122862,1
90763,1
314360,1
381839,1
407569,0
235771,1
370021,0
398462,0
345928,1
304040,1
344138,0
341953,0
73870,0
124653,1
239709,0
124327,0
285593,1
322662,0
155471,0
225341,1
180849,0
193101,1
265094,1
267741,1
364477,1
81085,1
302389,1
328272,1
271367,1
297802,0
354678,0
343417,0
48006,1
366768,0
249892,1
405580,0
374814,0
226238,0
174905,1
47676,0
262461,0
234289,1
144732,0
95310,0
181638,0
63216,0
252352,1
52991,1
248612,1
199082,0
151786,1
168176,1
208424,1
282134,0
393179,1
121434,0
11718,1
208707,1
400109,1
212734,0
242054,0
339399,0
224575,0
159190,0
231999,1
320364,0
222518,0
406396,0
135708,0
393551,0
80793,1
295034,1
215236,0
155307,1
189468,1
134936,1
122321,1
346787,0
408523,1
185562,0
101669,1
162568,0
306333,0
97051,0
275898,0
302733,1
334923,1
41093,0
242108,1
40489,0
49019,1
232221,1
167827,1
64133,1
45748,0
159497,0
80004,1
161896,0
333514,0
73785,0
351661,0
246795,1
18285,1
290948,1
349938,0
246488,1
103305,1
154987,0
201945,1
236664,1
314127,1
30381,1
378278,0
238460,1
210048,1
8936,0
272729,1
25156,0
129624,0
102928,0
407903,1
246975,0
112716,1
102686,1
121841,1
226100,0
335486,1
10739,0
128507,0
259291,0
160591,0
285147,0
175894,0
251964,1
365012,1
208294,1
28224,1
340042,1
41074,0
275389,1
191855,0
322094,1
328523,0
140110,0
232063,1
64020,1
185481,0
12883,0
238921,1
22789,0
340113,1
302147,0
350895,0
393172,1
354867,0
265886,1
268484,0
62823,0
288219,0
42171,1
49042,1
61182,0
77346,1
329889,1
394494,0
260850,0
116510,0
365577,0
106609,0
180964,0
203585,1
348281,1
2418,0
64829,1
398629,0
59670,0
11804,0
116012,0
344977,0
81663,0
245167,1
251318,0
147881,1
395438,1
294527,0
337233,0
298150,0
211795,1
116874,0
92525,0
296059,1
75004,1
366946,0
68084,1
143902,1
322561,1
128671,0
358683,0
319254,0
78242,1
116111,1
106291,1
255992,1
158263,0
90387,0
93060,1
131005,0
355732,0
403624,0
288408,1
42973,1
20835,0
62681,1
264298,0
278084,0
147460,1
62411,0
139465,1
224702,1
121331,0
189954,0
144608,0
138043,1
388844,0
4586,1
224569,0
115009,1
241876,1
310009,0
121489,0
341879,1
44967,0
6698,1
179095,1
357491,0
239957,0
75416,0
155016,1
160380,1
328784,0
376895,0
179178,1
28565,0
74771,0
62814,0
166530,1
52816,1
152416,1
169530,1
297434,0
233357,0
325511,0
233936,0
333731,0
160655,1
244287,0
306850,1
53097,0
343516,1
85340,0
68588,1
59759,0
238386,1
283179,1
359480,1
184676,0
1925,1
115909,1
362247,1
154330,0
403181,0
222510,0
180003,0
63032,1
110506,0
157700,0
44117,1
368326,0
92135,1
147279,1
92603,0
116038,0
242125,1
198723,0
117873,0
123582,0
408524,1
60278,1
103572,1
309445,0
62188,1
293728,1
14585,1
128171,0
196644,0
258843,1
242156,1
390286,1
281324,0
264072,1
82326,1
194057,0
117310,0
394946,1
290119,1
360385,1
40465,0
55276,1
194291,1
58909,1
400890,0
173221,1
61717,1
54037,0
238798,0
407693,1
399771,0
21947,0
172097,0
9090,1
310113,1
188748,0
386250,0
314005,0
20630,1
203999,0
146887,1
410078,0
403642,0
96350,1
305012,1
287981,0
19860,1
365803,1
388327,0
246196,0
119923,0
362464,1
50932,1
349141,1
229078,0
73299,0
223834,0
31490,1
222562,0
12904,0
183440,0
179985,1
253974,0
289283,1
356486,0
306104,0
155919,0
87249,0
189050,1
51576,0
57251,1
234968,0
152049,0
286776,1
220268,0
215900,0
218134,0
32816,1
290388,1
185931,1
128742,0
193574,0
107072,1
201025,1
131092,0
231442,0
137848,1
36726,1
73814,0
276725,1
1195,1
146151,1
253069,1
89820,0
113578,1
293354,1
241625,0
20878,0
1674,1
324702,0
276917,0
396180,1
250397,1
146396,1
315266,1
312700,0
9601,0
173815,0
35074,0
402110,1
348268,1
293355,1
36642,1
189035,1
192597,1
375725,0
16470,0
72079,1
375652,1
174967,1
64629,1
263988,1
173184,1
358294,0
50641,1
69690,0
147620,0
353263,1
135502,0
243668,0
376094,1
183252,0
185981,1
334853,0
33733,1
231638,1
246184,0
31793,0
323754,1
63180,0
103755,0
202722,1
354734,1
97151,1
108826,1
267971,1
343226,0
364658,1
173061,1
77820,0
47424,1
223169,1
38562,0
75154,0
88634,0
86957,1
293620,0
256358,0
404026,0
358702,0
155329,1
324124,1
272239,0
153007,1
79932,1
6423,1
224161,0
334959,1
164120,0
227955,0
62789,0
263183,0
394605,0
134760,1
35855,1
315138,1
197209,0
32486,1
23863,0
128836,1
402028,0
253163,1
39104,0
159388,0
373729,0
109469,0
363810,1
41664,1
142021,1
333144,1
158438,1
14934,0
116296,1
97952,1
19,0
78498,1
98369,0
347354,1
88483,0
24860,0
97841,0
253302,0
113496,0
76911,0
21801,1
181963,0
358091,0
341060,0
198055,1
343258,0
340533,0
38052,1
136177,1
359662,1
243617,0
95775,1
148754,1
119594,0
191782,1
380079,0
221273,0
86826,0
81139,0
280866,1
332259,0
77469,1
118860,1
378133,1
382526,0
334701,1
284590,0
49565,0
302769,1
97519,1
161979,1
81993,1
52151,1
30658,0
247366,0
90151,1
91124,0
64643,1
45079,1
23000,1
69717,0
380590,1
53713,0
317617,1
347447,1
216662,1
307549,1
396416,1
75738,0
159618,0
186828,1
249344,1
195549,1
374107,1
84250,0
106063,0
301272,1
157599,1
249282,0
369813,1
243696,0
187746,1
386494,1
391418,1
94038,1
238271,1
160146,0
14474,1
400075,1
139693,0
378611,1
138877,0
395263,0
37281,1
177203,0
146199,1
82581,1
196224,1
100647,0
130199,0
387719,0
125070,0
67353,0
290466,1
153633,0
86569,1
251345,0
229844,1
175042,0
366770,0
109019,1
369477,1
80306,0
356879,1
364555,0
308493,1
68979,1
249713,1
383873,1
227571,1
200646,0
312183,1
330744,1
236466,0
177790,1
287444,1
144743,0
360587,1
104855,0
394146,1
377721,1
380469,0
370999,0
158900,0
239217,0
15437,0
104850,0
182066,1
122185,0
110597,0
130127,0
166941,1
72048,1
246038,1
265141,0
4434,1
113019,1
253369,0
325445,0
142551,0
390336,0
115809,1
258584,1
131468,0
279383,0
54492,1
36073,1
139636,0
91482,0
197732,0
97583,1
121932,0
147586,0
53045,0
12044,1
387331,0
98156,0
378273,0
299438,0
397785,1
126688,1
405443,1
200662,0
197331,0
362354,1
78973,1
159896,1
265841,1
29308,0
119704,0
247228,0
71764,1
315831,0
290608,0
336752,1
299388,0
241464,1
229273,0
326370,1
196050,0
11405,1
285928,0
329732,0
391058,1
294574,0
283295,1
157679,1
264844,0
90961,0
356711,1
162776,1
346722,0
395145,0
52476,0
119123,0
57698,0
220841,1
362291,1
135638,0
211636,1
56711,1
164782,0
180842,0
115645,0
127522,0
271609,1
375562,1
145511,0
190177,1
8647,0
292236,1
256695,1
352950,1
367549,1
34994,1
296100,1
229752,0
258062,1
190806,1
292811,1
16217,0
285392,1
380318,0
258899,1
132061,1
236893,0
58119,1
155708,1
357541,1
4333,0
10762,0
115279,1
293977,1
237335,0
41903,1
29632,1
160745,0
357766,0
125681,1
66285,1
178262,0
8292,1
41481,0
365423,0
220492,1
291541,1
255020,1
8136,0
122279,1
248253,1
208044,0
196664,0
177519,0
123610,1
337902,1
131438,0
389249,1
141212,1
132682,0
121613,1
28922,0
18693,1
51255,0
279591,0
175709,1
341808,1
59053,1
163360,0
166373,1
103123,0
74255,0
199029,0
233934,0
354864,0
315867,0
326372,1
355257,0
178776,0
328813,0
299866,1
108429,1
32149,1
174713,0
333696,0
1144,1
226597,0
232346,0
410275,0
391907,1
361775,0
54259,1
228170,0
410756,1
373090,1
377185,0
84679,0
49888,1
195255,0
331533,0
223864,0
192461,1
253588,1
101422,0
251343,0
123844,0
151559,1
352428,0
89859,0
52658,1
56664,1
388243,0
94742,1
64533,0
98246,0
284616,1
402276,1
378169,1
340438,1
43347,1
238424,1
311937,0
177490,1
291097,0
201216,0
173033,1
205001,0
179371,0
47082,1
117442,1
16469,0
402636,1
217174,1
210908,1
21718,0
244962,1
65039,0
218387,1
125188,0
392203,0
278185,0
267901,1
150522,0
357429,0
294468,0
403439,1
153307,0
269585,1
358117,1
68516,1
247288,0
368283,1
303359,0
43102,0
120560,1
287566,1
55613,0
232602,1
175919,0
7457,1
7445,1
403160,0
239516,0
83122,1
138467,0
187344,1
368615,0
409098,0
152444,1
302071,1
127439,1
325888,0
103570,1
136090,1
391176,1
241062,0
217448,0
43121,0
31543,1
253599,1
215472,0
163087,1
359293,1
282643,1
286615,0
83371,1
95786,1
128753,0
39203,0
90164,1
161599,1
355781,0
211519,1
407964,1
88919,0
338428,0
91962,0
237221,0
197124,0
50913,1
210839,0
317727,1
117011,0
255451,1
201235,0
358272,0
240118,0
411516,1
156211,0
92920,0
151486,1
341177,0
13661,1
176647,0
47975,1
370550,1
16111,1
6642,1
99475,0
234766,1
24508,1
161945,1
132321,1
363823,1
396490,1
119726,0
57272,1
324796,0
381426,0
216194,1
43099,1
345672,1
95339,0
246549,0
310356,1
302193,0
391287,0
172766,1
164264,0
218011,1
80657,1
261926,0
77841,0
46230,0
137793,0
93386,0
175546,0
210482,1
45831,0
11250,1
56579,0
308424,1
235503,0
262741,1
388987,1
178070,1
312187,1
275615,1
87631,0
385881,0
107466,0
156176,1
7471,1
225298,0
48841,0
96038,0
154907,0
266204,0
117691,1
399585,1
156027,1
65523,0
58462,0
168555,0
236139,0
252657,0
238736,0
39098,0
52326,0
156995,0
51422,0
12373,1
280893,1
266350,1
85975,0
252610,0
87656,0
382011,0
332954,0
89251,0
28093,0
366359,1
207579,0
275819,0
81038,1
301264,1
255862,1
304818,1
337800,1
297808,0
385688,0
80932,0
269370,1
133983,0
128435,1
99045,0
33057,1
382779,0
184933,1
105292,1
345680,1
95385,0
141479,0
198515,0
126499,1
224315,1
55207,1
362722,0
117012,0
182669,1
13942,0
324766,0
315537,0
209241,0
317635,1
316599,0
171719,1
166639,1
29936,1
368462,0
103072,1
284434,0
309152,0
269491,1
157938,0
180689,0
385950,0
165439,0
239231,0
388929,1
275830,0
185335,0
138325,0
292498,0
375690,1
163527,0
98678,0
19183,1
85618,1
655,0
283097,1
48512,1
166553,1
196609,0
327948,1
290670,0
290311,1
8580,0
352612,0
252878,1
334602,0
209268,0
3589,0
18160,0
328869,0
170478,1
232138,1
172462,0
306054,0
37419,0
338928,0
309773,0
5812,1
405583,0
354597,0
260066,0
42432,0
409421,1
7329,0
314355,1
110528,0
180408,0
100584,0
388022,1
270651,0
301493,1
88375,1
168860,1
221684,1
229926,1
262194,1
9940,0
26379,0
144368,1
375744,0
207829,0
238539,0
31678,1
214892,1
269448,1
337868,1
229711,0
112667,1
195124,1
59355,1
44513,0
262347,1
399774,0
45202,0
281223,0
8666,0
407041,1
63856,0
171620,1
210245,0
278763,0
236643,1
220078,0
77576,0
147836,1
190312,0
330654,0
5216,1
392723,0
317813,1
42123,1
364844,0
203706,0
393697,0
397989,1
278285,1
342256,1
78080,1
102915,0
265,1
202910,0
250761,0
133771,0
305402,1
236498,0
127890,1
112028,1
363254,0
44130,1
178738,0
200754,0
355891,0
299955,0
383751,0
15745,0
232616,1
378777,0
76410,0
66704,0
722,1
281997,0
136784,1
275771,0
300711,0
282900,0
222980,0
398154,0
111039,0
145693,0
93139,1
356682,1
234885,1
68577,1
287694,0
36634,1
224433,1
386039,1
103561,1
287781,1
10341,1
6307,0
257547,0
177140,1
102432,0
401345,0
112680,1
293693,0
387847,0
311628,0
54011,0
231569,1
56531,0
278977,1
258021,1
186196,0
127456,1
250312,1
145855,1
358371,1
398846,0
34589,0
276541,1
321985,0
99411,0
252493,0
281080,1
336587,0
289675,0
144981,0
354525,0
133134,1
216207,1
327226,1
73711,0
283403,1
357547,1
245518,0
350403,1
2616,1
13544,1
38045,1
281067,1
362204,1
220286,0
162748,1
374278,0
165543,0
378115,1
129883,1
174854,0
282536,1
365028,1
170103,1
145328,1
159349,0
354206,0
96719,1
57533,1
76863,1
168573,0
287667,0
121643,1
202887,1
156736,0
30300,1
280018,0
97681,0
301060,0
341116,0
132763,1
132937,1
226645,0
152948,1
151861,1
234333,0
366790,0
168310,1
184355,0
16056,0
204393,0
69087,0
407648,1
26340,0
342018,0
163373,0
389757,0
267900,1
73812,0
381920,1
104637,0
219246,1
348363,0
208878,0
125741,0
56986,0
149198,0
234808,1
410500,0
87726,1
391673,0
81890,0
191912,0
62564,1
248914,0
53352,1
344357,1
255881,1
319741,1
284131,0
88135,0
323393,0
196280,1
399560,1
113875,0
400565,0
157452,0
56900,0
300660,0
115761,1
291220,1
411788,0
203247,1
206071,1
281948,0
401540,0
166815,1
288953,1
152406,1
119091,1
69462,0
68552,1
3353,0
16430,0
155487,0
263207,0
24702,0
25098,0
168707,0
154236,0
201838,0
396056,1
383810,1
238321,1
224383,1
185966,1
233445,0
354422,0
160323,1
351187,1
203569,1
249941,1
318103,1
44443,1
121091,0
299779,1
312007,0
217986,1
190256,0
241868,1
233353,0
158060,1
57169,0
250118,0
96794,1
56849,1
157811,1
323523,1
244999,1
46519,0
228329,0
220602,1
198355,0
288741,0
207078,0
214154,1
296749,0
48390,1
60967,0
86859,0
271716,1
291766,0
227170,1
225680,0
120627,0
237096,0
330026,0
119500,0
123881,0
197224,0
54274,1
278638,1
23377,1
234176,1
133979,0
271622,1
239174,1
287713,1
386917,0
264935,1
399447,1
311407,1
316132,1
358960,1
275351,1
116022,0
300892,1
355375,1
85299,1
27306,0
58142,1
221411,0
117396,0
160777,0
82811,0
132283,1
49996,1
240065,0
361206,0
287504,1
33946,0
73634,1
209388,0
266428,1
367931,1
174142,1
95906,0
394262,1
411123,0
299153,1
327806,0
405196,1
295764,0
15442,0
295141,0
151372,0
402329,1
345682,1
293648,0
89198,1
36441,1
342867,0
166415,1
335377,1
65906,1
353827,0
17367,0
29,0
198546,0
260357,0
411743,0
117512,0
65822,0
368691,0
135674,0
364153,1
393981,0
36520,1
26223,1
331111,0
359494,1
53036,0
27280,1
197239,0
247466,0
350942,0
240271,1
191993,0
376930,1
133097,0
317151,1
365548,0
157171,1
103486,0
32162,1
44110,1
182949,0
206328,0
143266,1
120011,1
314060,0
256731,1
259564,1
331524,0
18531,1
188053,1
114771,1
182814,1
131450,0
226283,0
250206,0
400194,1
411683,1
374837,0
222107,1
211833,1
290648,0
356406,0
332196,0
153066,1
189916,0
334372,1
155475,0
272348,1
252319,1
199781,0
113725,0
65744,0
297629,1
90854,0
202858,1
163011,1
313870,1
203452,1
275602,1
327818,0
325487,0
304820,1
232401,0
362043,1
44945,0
394948,1
39288,0
385858,0
193003,1
242337,1
370900,0
54317,0
251196,1
320371,0
313013,0
217969,1
334383,1
382533,0
151131,1
310644,1
259607,1
89615,0
322421,1
61354,1
1347,0
79631,0
397403,1
161993,1
181072,0
391777,1
379987,1
367675,0
60091,1
233640,0
57079,0
302988,0
44740,1
398297,0
203812,0
372518,1
386791,1
238376,1
369469,1
154119,1
16958,0
284699,1
151836,1
38264,0
229083,0
44804,1
245983,0
149182,0
69178,0
42777,1
131132,1
27647,0
354173,1
244704,0
108329,1
19517,1
258959,0
28031,0
393772,0
104147,0
324626,1
24725,0
133926,0
184718,0
151020,1
238568,0
136293,0
140495,0
235228,1
272939,1
307909,0
223665,0
195631,1
98324,0
195568,1
229441,1
295911,0
39375,0
144191,1
46095,0
171800,1
82806,0
103032,1
46878,1
292685,0
402040,0
223820,0
341352,1
135876,0
386020,1
114306,1
3613,0
77449,1
91036,1
78372,1
195381,0
67701,0
356214,0
317941,1
373043,1
185240,0
22295,0
97101,1
87525,1
165739,0
69093,0
135682,0
74704,0
398408,0
215416,0
400500,0
158314,1
209931,1
388483,1
63461,0
248396,0
84938,0
210450,1
344760,0
63793,0
55175,0
182581,0
201263,0
289010,0
386078,1
31556,1
8768,1
141487,0
360334,1
217815,0
211331,1
353152,1
327381,0
363911,0
172161,1
158803,1
317573,0
109721,1
74156,0
283216,1
19752,1
140895,0
406051,0
93340,0
251731,0
371660,1
171411,0
304683,1
195516,1
29345,0
370583,1
400040,1
173554,1
138650,1
141420,0
139556,0
359304,1
299515,1
304446,1
223919,1
53749,0
81636,0
169814,1
387961,1
326801,1
93022,1
74531,0
205189,1
17326,0
55051,0
156045,1
1224,0
404959,0
81024,1
150317,0
225826,1
359021,1
11336,0
41443,0
48656,0
338524,1
1146,1
52840,1
4865,0
157682,1
44210,0
375173,0
172276,0
205482,1
150690,1
364682,1
241235,1
17779,1
18950,1
399568,1
7420,1
22891,0
21933,0
181104,0
248295,1
42406,0
268025,1
218165,0
278229,1
382302,1
351304,1
339645,1
67833,1
409227,0
302213,1
368744,0
230196,0
213162,0
56462,0
186499,0
219993,0
300751,0
8988,0
231621,1
192009,1
156551,1
96548,0
172306,0
285487,1
7987,0
392277,0
235284,1
237065,0
298467,0
389447,0
137210,1
77952,1
372398,1
196764,1
167814,1
45402,1
156983,0
339969,0
50951,1
343204,0
14980,0
149605,1
103726,0
54937,0
104803,0
248722,1
302107,0
223118,1
355112,1
71497,1
303765,0
252443,0
80396,0
277415,0
369517,0
289572,0
88959,0
111238,0
282094,0
288384,0
39088,0
172356,0
41395,1
97038,0
135825,0
18198,0
6431,1
148794,1
338580,1
63723,0
135289,1
137873,1
39490,1
112939,1
310640,1
194384,0
371061,0
85159,0
411215,1
113941,0
104352,0
123037,0
34292,0
232496,0
159690,0
2089,1
19503,1
216291,1
215717,1
133106,1
68132,0
214220,1
343563,1
278057,0
374319,1
298027,0
220925,1
283229,1
339236,0
162766,1
24428,1
253965,0
192572,1
130657,0
410296,0
224011,1
3955,1
291041,0
80869,0
54547,0
343484,0
406691,0
208548,0
367960,1
403306,0
113559,1
32701,0
379978,1
209137,0
324769,0
174553,0
30939,1
268540,0
58031,1
74427,1
90237,0
266933,0
216865,0
113806,0
362577,0
189272,0
121700,0
129023,0
393617,0
79337,1
211853,1
51227,0
373270,1
230448,0
93571,0
139910,0
50884,0
72936,0
328041,0
249616,0
13024,1
291251,1
137381,1
334634,0
72963,0
30222,1
379435,1
328120,0
314405,1
352225,0
376964,1
188325,0
389112,1
135416,0
369065,1
35362,1
209612,0
323302,0
202319,1
57952,0
158953,0
179795,0
324037,0
276684,0
74190,0
236992,1
221332,1
277841,0
239178,1
384194,1
216852,0
216904,1
405529,0
37305,1
404012,0
5246,1
54295,1
179834,1
205538,0
134662,1
337616,1
214404,0
347577,1
223328,1
238620,0
130224,0
206579,1
68236,0
80689,1
288601,0
368596,0
144084,0
258239,1
201305,1
225059,0
288950,1
1320,0
74940,0
132324,1
306197,0
21038,1
338482,0
124104,1
18147,0
66803,1
56553,0
205699,1
399148,1
132989,1
369902,0
66895,1
377919,0
280134,1
299637,0
239290,0
138045,1
14632,0
60918,0
340432,1
299356,0
175491,1
57725,0
350916,0
407463,0
59389,1
313210,1
359555,1
206840,1
196526,1
300976,1
94061,1
12344,1
396040,1
81963,1
211266,1
93420,1
233119,1
26575,0
295207,1
57044,0
232653,1
297111,0
295796,0
241344,0
185329,0
7901,0
17684,1
224794,1
269908,0
168284,0
389688,0
21514,0
386374,0
271964,1
322229,1
52524,1
370620,1
179559,0
83174,1
228252,0
267888,0
354589,0
302283,1
316857,1
259591,1
228615,1
158063,1
374680,0
152961,1
343273,0
166556,1
149922,1
359882,0
90824,0
28722,1
269950,0
199502,0
96575,0
310907,0
34495,0
222148,1
149434,1
307745,0
276403,1
192039,1
174520,0
146963,1
13365,1
284088,0
228452,0
40342,0
195976,1
399934,0
310119,1
321127,1
357246,0
200957,0
309530,0
177385,1
398726,1
29649,1
276820,1
151976,0
326618,1
298995,0
119169,0
37563,0
147604,0
111105,1
383805,1
8821,1
59491,1
188258,1
301163,1
288100,1
110682,1
181451,1
156555,1
10479,0
245139,1
105697,1
357292,0
69378,1
188756,0
217886,0
125601,1
1050,1
233583,1
353142,1
6578,1
342073,0
176110,0
102561,1
105733,1
384644,0
107818,1
87300,0
82635,0
107352,1
386042,1
113519,1
58980,1
278582,0
348236,1
327719,1
223220,0
261941,0
84571,0
48575,1
70183,1
218241,1
363671,1
336240,1
138244,1
316632,0
312492,0
96732,1
16854,0
329137,1
78983,1
46533,0
342932,1
197322,0
136210,0
229491,1
46094,0
225692,0
91059,1
213908,1
374274,0
238963,1
141211,1
211038,1
331636,0
23552,0
199294,1
362199,0
49739,0
54752,0
77044,1
224616,0
214133,1
206729,1
27747,0
194083,0
104580,0
255659,0
221320,1
343171,1
120949,0
50444,0
297233,0
409166,0
396980,1
196942,0
50863,0
343486,0
144871,1
97837,0
108066,1
301651,0
182278,1
137338,1
190636,1
473,1
344498,0
41172,1
403212,0
114792,1
67100,0
160294,1
337336,1
286600,0
387784,0
111045,0
158521,0
110973,0
316735,1
373977,0
363714,0
20471,0
335920,0
162596,0
233132,1
297492,0
145507,0
133784,0
23360,1
34824,0
380364,0
406106,0
359191,1
283458,1
215194,1
115014,1
176584,1
92614,0
137279,1
63120,0
163881,0
323470,0
250772,0
111381,0
80858,0
176884,0
255249,1
181873,1
125709,0
112097,1
39258,0
116812,0
301176,1
119298,0
163859,0
253562,1
185194,0
323453,0
202383,1
286883,0
337484,1
259223,0
290151,1
68474,1
106529,0
13317,1
141897,1
131575,0
263331,1
47448,1
357688,0
90994,0
367652,0
411688,1
148324,0
71593,1
76131,1
155295,0
152508,0
197871,0
52348,0
87217,0
398165,0
158499,1
170147,1
128410,1
185564,0
221441,0
68707,0
101410,0
232519,1
386045,1
13797,0
365566,0
280399,0
269699,0
56172,1
86143,1
112602,1
376495,1
271884,1
276957,0
280129,1
79552,1
257829,1
296062,1
340208,0
115820,1
393008,1
333337,0
181159,0
267423,0
76592,0
248435,0
104120,0
150726,1
196955,0
369149,1
240923,0
398316,1
129232,0
1179,1
135716,0
312651,0
12848,0
98929,0
211718,1
169035,0
308172,1
221802,1
47177,1
212643,1
242295,1
94260,1
7641,1
66300,1
238679,0
26104,0
226139,0
272051,0
230674,0
376394,0
115679,0
235,1
41220,0
133061,0
338679,0
191542,1
169437,0
300482,1
212131,0
117046,0
105527,0
95826,1
215974,0
4657,1
10796,0
160658,1
59661,0
317490,0
217424,0
36418,1
230380,0
339879,0
287668,0
232694,1
124650,1
217965,1
288665,0
208939,1
292096,1
237327,0
249650,0
293492,1
32975,0
208769,1
139718,1
93109,1
403948,0
383065,0
374725,1
337230,0
242685,1
42250,0
44109,1
138162,0
61674,1
288769,0
330240,1
30234,1
398867,0
226222,0
283845,1
228961,0
402098,0
345905,1
389046,1
292073,1
142369,1
246704,1
265808,1
231556,1
263243,0
171505,1
161539,1
273138,0
217105,1
273729,1
9959,0
58616,1
22492,0
117692,1
240794,1
136446,0
93367,0
211252,1
7288,1
314781,1
106163,0
313796,1
56490,0
238974,1
183606,0
356848,1
152428,1
193395,0
275880,0
175445,1
272449,0
38025,1
240158,0
398399,1
332122,0
90981,0
46221,0
